UTM_Easting,UTM_Northing,X,Y,Five_ave_crime,PopulationDensity,PopulationFemale,Population65,NoHealthInsurance,X.Black,Neighbor_Disadvantage,X.Immigrants,Beer,MentalHealthPati,NatureParks,Casinos,DrinkingPlaces,ReligiousPlaces
4638113.929,4635408.354,-80.01012,33.207592,53774.82383,77645.55441,2203.04,597.92,496,1107.96,-6.611393278,248.1913598,81.956195,45.281014,798.749188,9.498117,273.79385,639.792409
4549038.683,4652370.507,-80.645553,33.620174,6193.10181,122.87029,155.36,66.24,26.37,122.1,0.510899643,5.6487346,5.130252,2.358766,22.703281,0.558048,7.003908,60.165664
4646910.451,4605358.141,-80.06119,32.979901,13622.39086,224505.384,4385.72,1434.94,914.63,2499.09,-14.62549988,439.4553086,168.454572,96.783912,2568.427667,19.226813,882.3262,951.971006
4372380.398,4758515.955,-81.639762,34.931683,22777.35049,4214.75562,675.29,209.54,140.53,260.51,3.099762438,26.0278212,16.642468,13.762697,143.390595,4.87968,35.167575,268.972847
4465628.014,4752907.461,-80.903426,34.574612,22795.63352,4373.01679,564.83,208.32,114.65,414.63,3.609581731,12.3985874,36.405611,5.96543,123.50628,3.280908,32.590991,264.600684
4516861.559,4790005.197,-80.335986,34.64442,10981.55944,750.20309,352.8,122.15,78.8,209.85,4.016959084,22.1365339,3.874558,1.929696,68.569505,2.352746,23.043087,132.710449
4588989.107,4713053.571,-80.081687,33.886628,23544.91085,779.81201,525.09,235.16,116.33,466.02,5.56371882,19.871886,12.167301,2.897542,92.889939,1.465945,18.843792,225.295782
4586534.874,4548161.362,-80.760889,32.800853,14179.25614,1281.613724,473.4,199.93,99.58,337.41,0.926053134,16.2879485,28.702611,3.32316,104.681829,1.529823,42.942447,150.30102
4560489.266,4769031.161,-80.075633,34.354217,53189.8853,7195.41267,850.3,300.77,176.6,695.77,7.861571087,25.4278303,28.080848,6.591064,238.587185,3.185496,48.374801,315.485527
4647627.004,4811534.399,-79.208391,34.327912,16068.3204,732.84444,316.54,99.22,88.62,295.25,4.342009538,13.8785447,7.077097,3.195412,76.412515,0.762209,9.570696,81.847305
4578005.857,4595686.031,-80.641832,33.145795,14207.77894,47631.21741,1281.25,359.21,229,636.7,-4.041177384,117.5237759,53.80394,24.42893,574.95107,5.816774,195.323214,329.080726
4395178.335,4602595.041,-82.083518,33.797232,0,454.91265,281.47,110.4,53.8,214.39,1.275474265,23.6580858,6.87037,2.773171,79.812407,0.878552,19.819267,88.26593
4456304.165,4705243.086,-81.175131,34.287112,11486.61594,331.18284,206.2,82.92,41.68,226.12,1.315752124,2.5799843,9.672037,1.854061,34.906547,0.968175,7.379798,84.149257
4599569.226,4763133.389,-79.790493,34.179747,63873.1975,24508.09052,1713.32,532.98,345.29,1392.19,8.37118588,86.397084,59.894402,30.556359,722.988536,7.453794,137.600098,773.231095
4695248.022,4718448.314,-79.22637,33.556352,26914.71169,3712.24015,684.76,342.64,127.84,413.8,0.833995121,31.7261637,53.130903,5.724124,267.412561,3.131055,50.878427,238.529605
4305576.52,4716300.38,-82.364727,34.870968,234797.9383,206357.1059,5659.93,1703.01,1333.21,2240.59,-10.42970206,897.8607101,189.939937,135.256077,2054.045136,22.402829,669.644633,1810.588718
4362960.123,4649860.629,-82.159515,34.225709,27186.44211,8440.96176,743.47,264.7,152.31,394.58,3.21235734,47.9772837,31.189267,5.2554,106.320601,1.798326,24.270746,246.925937
4543042.721,4504920.199,-81.272607,32.653262,7449.386335,174.18974,244.94,92.62,49.29,279.09,1.21781521,10.3761869,9.066877,0.674916,59.731895,0.894913,11.063229,58.785964
4715587.527,4733019.182,-79.008358,33.580568,166.6980796,76942.92734,3617.59,1681.52,994.79,896.45,-12.50490117,416.9407113,258.587629,103.530814,1572.427954,73.344491,658.934263,1121.919351
4616155.966,4449753.594,-80.904806,32.047304,4214.966384,215.30544,198.9,76.15,57.83,164.69,1.008271154,32.7094063,7.968738,2.244401,67.826994,0.934249,14.799028,38.44634
4498519.763,4709942.159,-80.815631,34.175104,21850.61778,3361.04607,766.9,289.47,157.27,333.57,0.78522843,29.4760223,87.087076,28.344818,185.614096,4.758979,54.026026,293.560882
4470960.803,4777209.096,-80.759031,34.718506,31455.21289,7031.64544,733.29,262.36,144.14,383.55,4.535924886,53.5042699,25.480263,10.218367,221.357026,4.832708,36.732809,364.310808
4338527.517,4707460.289,-82.128164,34.699868,25502.141,2912.85509,873.44,312.92,187.92,375.36,3.602342786,41.6618618,30.401865,6.843497,171.769508,2.055514,43.707338,284.43572
4555388.744,4742567.787,-80.226442,34.197065,12519.87546,252.74965,309.55,111.76,60.49,383.12,3.171771246,6.5219534,29.165241,2.839392,51.662861,0.851687,9.627553,112.119341
4473959.93,4653691.506,-81.241492,33.88129,117295.0613,75521.01236,3758.83,1187.68,691.07,1145.94,-12.49743168,352.5260316,155.212123,87.889058,1450.434332,22.809168,331.738913,1545.830144
4371701.344,4609720.78,-82.24727,33.923027,3501.352521,77.70876,138.68,107.78,18.74,113.29,-0.068580347,7.5493271,2.749591,1.031626,25.866354,0.442294,7.186768,27.265718
4632672.764,4776997.668,-79.471603,34.155277,16650.16298,725.79372,428.08,154.98,108.44,452.05,5.701627668,17.3585264,10.912955,4.246287,61.254595,0.564554,10.868904,96.577703
4598668.878,4820937.001,-79.553807,34.561698,14505.84521,617.02123,340.75,123.54,81.28,346.72,5.569920256,14.7511122,4.617122,3.813189,76.127573,0.839662,8.318935,73.093862
4404420.967,4699724.627,-81.619103,34.425432,7333.428206,1112.39209,409.66,149.02,76.19,246.89,1.948612977,41.529196,61.870698,4.50118,122.45867,1.261436,30.717828,166.381872
4229561.502,4672234.557,-83.176995,34.821045,33618.98803,4495.48143,759,344.72,170.81,96.35,-1.507032226,54.2221856,28.457546,11.3867,188.331489,2.147235,55.778309,253.383199
4536486.552,4627839.396,-80.843882,33.498712,70908.42656,9720.3868,1076.91,379.45,229.67,1282.06,14.61179005,26.0232523,34.641856,18.52002,146.123551,3.786369,44.611849,286.148649
4257008.709,4713564.984,-82.780377,35.015025,42010.8143,16985.13352,1412.67,465.99,268.75,169.23,-2.786334309,91.7678183,36.636551,29.75237,414.7279,5.658252,126.671668,501.487182
4479720.737,4684537.269,-81.070467,34.068936,242203.199,203879.2322,4472.69,1117.07,841.49,4170.08,19.01531867,425.0479329,271.912285,92.406507,1607.52303,31.855695,465.625646,1392.6951
4410072.191,4656636.802,-81.747224,34.114892,5820.783805,236.5464,247.73,92.9,70.46,120.39,1.548102107,43.2671616,5.681931,1.756392,34.803312,0.751923,9.872366,61.517909
4342778.292,4744874.36,-81.939801,34.940032,136284.105,66351.80657,3574.25,1131.79,719.04,1741.55,9.516733318,411.408434,138.289573,110.102605,1175.365795,17.531283,315.686396,1241.464545
4573515.733,4702242.26,-80.248602,33.868148,47042.89151,16145.13046,1190.99,385.73,269.06,1180.07,10.36138768,60.0753081,71.421857,11.454836,378.649952,5.374091,88.185663,466.12823
4383467.43,4719868.714,-81.708118,34.632512,19258.33218,3015.56851,467.01,184,95.27,298.82,2.796665329,7.6905263,14.133796,5.773956,78.21153,1.580312,17.59077,233.840311
4638261.371,4679202.894,-79.832019,33.495295,18108.21787,445.80309,545.09,216.57,96.28,638.29,6.826213901,14.4147266,11.924296,2.227641,116.328948,2.613118,18.174307,193.873323
4430990.856,4789621.889,-81.030978,34.939632,46303.06293,54085.96936,2330.99,640.36,406.5,1073.08,-4.071733625,217.8000924,122.947577,76.843727,1198.441442,25.981589,283.007297,981.347624
2471482.756,5223008.139,-98.242024,44.391017,475.3503015,4353.526528,293.43,98.42,43.95,4.68,-2.375275383,80.4686878,11.767594,7.353314,86.8787,6.575183,47.14046,133.151424
2235347.733,5009086.658,-101.663591,43.195111,384.783549,186.583636,101.47,23.34,49.1,0.12,2.344029739,1.6503667,0.368289,0.558423,14.878223,7.042162,14.118884,10.718962
2542055.655,5071656.475,-97.993594,42.970292,109.811706,24.62893,84.59,42.08,10.49,2.69,-0.713315251,1.7123726,3.250861,0.631784,12.537988,10.035784,4.52752,22.038804
2592429.179,5249343.175,-96.773511,44.277404,996.0233826,3720.78087,294.23,73.38,37.16,7.73,-3.384355286,35.3567993,16.549014,5.065285,230.455677,20.22054,69.541716,109.689816
2419232.548,5333629.768,-98.430538,45.434443,1052.850948,9530.418313,406.45,129.4,65.98,16.69,-3.989219801,33.2087954,24.271593,15.173889,202.656276,11.297715,52.458437,137.212657
2407710.257,5130319.968,-99.299125,43.79413,126.8394235,90.189554,100.84,35.33,13.71,0.94,-0.694045888,2.1611112,0.677744,0.505146,13.509834,5.478436,28.046331,25.926748
2011093.524,5123886.441,-103.942418,44.648637,1223.662008,70.571198,96.27,40.28,29.96,1.23,-0.260412902,1.7271359,4.373258,0.904156,50.675097,9.365198,22.562204,25.678346
2520097.059,5074574.724,-98.227689,43.050905,1562.201967,26.439548,149.27,55.57,53.48,0.24,0.214425345,1.2192637,0.678285,0.374792,15.92692,17.482297,18.845721,38.915377
2626580.546,5093688.429,-96.97941,42.925883,1222.065451,5254.940214,151.96,40.26,19.44,4.53,-0.931378653,11.6538625,23.013321,1.712542,101.565872,4.185361,33.770017,61.496816
2544237.91,5309813.384,-97.083672,44.900184,985.5285412,7564.953003,346.92,114.59,45.41,4.69,-3.035275144,11.5676283,11.223468,19.256032,234.585082,35.202759,53.68941,126.06529
2179141.038,5292188.604,-101.409206,45.696489,1254.818954,5.865074,98.3,22.4,47.29,0.6,5.601453344,0.5750479,0.712319,0.716741,6.673699,5.717189,3.859375,7.001995
2077004.49,5025437.948,-103.448109,43.675522,1895.05792,95.862678,101.7,58,15.63,0.72,-0.889029113,6.1411834,1.315414,1.225261,32.37094,4.958692,26.474139,17.737359
2514923.911,5153572.318,-98.003704,43.709547,439.6703516,2275.443255,202.37,73.3,24.08,4.65,-2.219794234,7.3791389,3.989095,4.307362,115.973703,11.974254,16.223356,71.000339
2473310.047,5345117.98,-97.759812,45.382221,454.7689282,94.019496,97.79,49.57,25.23,0,-0.540331129,0.9421697,1.98927,0.417022,13.863012,6.880591,12.314535,11.878709
2580852.016,5304153.77,-96.690085,44.752153,781.3955496,102.407974,95.61,44.82,15.67,0.07,-1.480558001,4.0541596,1.991418,1.37929,41.869094,4.708548,19.325927,16.860654
2238218.002,5244536.276,-100.869993,45.157387,59.2818428,3.794256,48.22,11.6,22.69,0.1,1.329075418,0.3814367,0.299046,0.353387,7.01532,1.09902,2.042095,2.466327
2340294.12,5306613.144,-99.452131,45.418801,45.40795624,4.140933,51.26,16.79,5.12,0.04,-0.79694926,0.7064018,1.255545,0.735229,10.989475,0.972392,2.790347,15.272902
2082384.193,4974704.705,-103.529503,43.233852,0,94.351547,100.58,54.71,14.46,0,-0.369333358,4.1799022,0.627679,0.379499,45.243277,6.790053,20.644148,22.912976
2559181.075,5360983.897,-96.710551,45.271836,0,32.486541,95.49,40.53,13.28,0.65,-1.232323627,6.9225517,20.482868,1.459765,73.827877,6.071784,33.644154,44.246376
2447621.045,5059149.47,-99.092092,43.10813,95.3241634,3.410746,48.56,24.74,6.6,0,-0.552711134,0.546697,0.390954,0.543802,6.646697,2.984223,30.806516,7.559774
2559350.512,5286691.022,-97.002078,44.671106,920.1475594,24.37407,97.57,31.53,13.99,1,-1.303529093,7.1399492,2.017491,1.559376,24.107436,5.072935,8.13878,24.390117
2405302.325,5221214.248,-99.006302,44.548602,104.4604617,50.07264,99.19,47.72,8.72,0.28,-1.339830628,1.0451045,1.369241,0.580658,12.924885,3.146529,5.850987,26.602721
2310052.691,5171398.931,-100.279314,44.375112,364.0002955,1474.113313,201.06,69.69,30.14,0.7,-1.986651932,5.5010785,7.026645,3.786384,142.015457,7.661846,73.769717,74.500642
2563866.007,5125764.021,-97.556857,43.353711,174.4636326,28.316893,101.98,45.84,11.56,0,-0.791646042,1.9521298,0.7908,0.62065,18.122415,4.035247,26.698834,30.511667
2515871.267,5235015.542,-97.692608,44.370656,81.09781648,11.81473,97.66,45.8,8.28,0,-1.252351546,0.7835922,1.548845,0.88479,17.62538,9.687888,8.091712,25.51646
2575807.044,5210325.204,-97.109452,44.007678,883.1400003,489.824955,139.96,66.8,18,0.87,-1.79358656,5.0362374,3.141182,3.235714,85.897432,9.007015,26.798884,42.53959
2013329.209,5112551.615,-103.948535,44.547581,2123.671613,2255.9233,252.67,107.7,46.62,4.7,-2.661436656,13.7443239,23.797555,4.888069,141.487547,85.415783,44.520479,68.937495
2614371.421,5157056.313,-96.879681,43.471416,4935.815052,8116.08198,550.73,137.03,58.02,13.88,-7.40527595,20.8919867,22.0187,38.331356,417.847619,33.697606,149.880698,242.393105
2359370.419,5123009.737,-99.87572,43.853512,219.2927659,2.634029,47.21,22.39,5.72,0,-0.769510967,0.8699634,0.426724,0.261163,8.077572,4.784163,17.687827,15.381706
2570809.792,5156245.803,-97.367626,43.58277,1330.6987,19.21008,100.35,37.61,18.24,1.25,-0.852567665,4.7902273,1.782788,2.127038,25.641495,3.046699,16.13398,41.06586
2091907.862,5086074.627,-103.096544,44.157955,2725.997026,785.325454,227.11,61.65,42.59,16.88,-3.169682123,11.9624246,13.211587,5.792691,146.815858,24.156364,43.560065,59.069608
2628552.702,5171643.716,-96.667407,43.55036,8391.975598,115757.7314,2070.59,545.9,355.14,244.45,-15.30632337,324.9607323,68.656599,96.007222,1402.332166,127.224296,334.376208,724.938507
2614185.264,5228358.556,-96.610692,44.047583,388.506592,50.557527,99.45,37.98,18.92,1.02,-0.891729725,4.8196783,1.641166,1.45301,30.535073,14.628343,17.66884,34.502967
2044007.933,5056161.968,-103.747268,44.004783,10183.11448,37643.98752,1085.6,394.96,257.96,28.21,-5.443103377,55.7254954,31.077504,31.691241,626.009268,68.878345,139.143897,249.472775
2518997.796,5393929.038,-97.039662,45.65158,596.1827668,184.826338,195.12,80.56,76.34,2.19,-0.369882295,3.5154001,8.854582,1.254085,23.237771,35.742436,17.145203,22.682129
2429613.982,5273229.712,-98.536609,44.912331,2067.261716,187.363964,149.69,60.7,18.29,0.65,-1.515447171,2.2863728,13.185474,5.18703,35.735086,4.559517,20.260874,108.841404
2293233.125,5018443.183,-100.972844,43.141623,0,6.910707,51.33,7.95,29.19,0.05,1.325106858,3.2809773,0.158382,0.085576,2.654023,2.449618,4.350227,1.161234
2375299.19,5066327.778,-99.884437,43.34536,431.547763,99.537394,98.97,43.64,12.52,0,-0.786008746,3.0795282,0.581003,0.602463,64.905863,4.107302,10.320541,41.378242
2602795.697,5122528.916,-97.136216,43.223377,1341.809743,27.09025,100.05,41.11,11.74,0.92,-1.068194853,2.2896924,2.357372,2.717329,25.716584,2.661392,28.754581,38.615946
2651352.023,5106216.912,-96.660816,42.960046,1187.75542,138.5574,146.66,54.2,16.02,2.45,-1.456765598,6.6171111,16.851032,4.658096,77.825684,26.125322,31.783092,63.256707
2260554.838,5298319.821,-100.420457,45.550659,195.0198937,192.04578,98.56,49.11,17.54,7.42,-1.066799972,2.6123065,7.67932,4.079811,21.938229,6.023083,14.958196,37.835304
2594771.519,5076658.843,-97.391921,42.872786,1305.985294,5222.112176,238.08,89.44,36.93,7.78,-1.692326575,11.2467791,11.405404,4.597198,153.279997,11.816675,39.830536,76.509429
4055559.069,4759104.017,-84.308615,36.002766,13528.54686,12499.94627,869.29,333.21,163.7,69.16,-0.110483544,65.3226782,29.610118,12.552695,377.721586,2.643698,75.874967,290.288484
3878361.953,4601751.516,-86.480287,35.449412,5657.354933,2045.39473,451.76,138.48,93.38,61.8,-0.689396446,43.3581666,32.428824,6.967937,173.797003,2.656965,31.612144,241.056445
3694208.887,4630671.445,-88.024489,36.22921,5739.4783,652.92764,253.34,117.93,44.98,16.71,1.168613303,7.933922,9.125845,1.063226,41.132345,1.564914,5.708873,85.466411
4002103.011,4670786.24,-85.126779,35.552873,1457.73299,111.28233,123.61,53.51,38.48,9.81,1.299010175,8.6937007,1.320586,0.867346,20.611928,0.418123,2.926753,26.840508
4100108.354,4744707.357,-83.983258,35.753971,30810.81523,21198.01143,1334.62,528.14,232,79.42,-5.768305803,79.6782941,33.235078,23.252126,531.11847,5.032476,137.111782,608.43344
4046742.545,4636353.748,-84.875009,35.164886,20549.12875,23367.9057,982.53,301.82,238.52,115.45,3.767297208,120.8943096,28.81262,30.21135,402.128464,5.031234,97.114886,521.926879
4044098.827,4794041.147,-84.264572,36.286502,13948.61367,2999.90295,511.96,209.99,120.07,3.84,9.097427071,9.0340498,7.740736,2.305315,127.072938,2.347153,10.27019,84.716872
3896671.171,4670397.185,-86.05356,35.8875,2187.472001,169.63703,150.85,55.72,28.51,4.77,-0.249073708,5.0822841,4.492668,2.927126,58.141538,0.787324,6.604642,61.709038
3678851.984,4600746.185,-88.276659,36.054619,5042.571024,451.26831,356.39,141.06,65.99,72.26,0.261992064,9.8645418,7.665058,5.812028,75.783493,2.041428,10.685962,115.374958
4233563.412,4894309.865,-82.220094,36.333373,16677.08305,9719.42675,860.43,371.38,207.96,26.2,2.658201522,24.9345755,48.72674,10.18678,397.692331,2.16711,38.012757,328.075057
3782522.043,4668518.548,-87.079933,36.233904,12114.52354,1733.93224,450.04,134,89.18,14.98,-1.318419809,26.0141606,17.803887,11.611824,205.65576,4.328832,53.321413,176.697723
3673111.866,4516613.999,-88.637403,35.447313,1577.442524,942.55351,155.64,51.1,40.04,27.02,0.147778253,4.9531454,11.120897,2.345731,54.545581,1.092283,10.469479,99.045479
4074357.512,4835507.327,-83.829884,36.475198,11127.0205,1315.12223,410.06,156.04,61.26,7.55,3.381072417,9.9455141,5.460518,3.068101,100.383039,0.7543,26.518219,55.93813
3917898.376,4771710.396,-85.462331,36.54568,1454.424473,63.38381,102.91,48.03,21.11,3.58,0.1984368,5.4983842,7.198904,0.187337,9.899476,0.397148,3.265665,17.640468
4175188.722,4789718.754,-83.156936,35.815567,14294.80099,1211.5701,411.32,169.73,94.26,13.44,3.98793683,6.1135001,5.78324,3.719642,58.511909,0.686964,16.171355,57.873158
3908562.825,4605238.152,-86.200325,35.380329,7764.027759,5154.19963,560.29,186.49,97.24,44.52,-1.427921316,31.4724156,16.521914,10.607548,185.088281,2.801455,31.458585,211.505052
3599550.063,4549276.709,-89.192214,35.907992,4869.523942,296.49442,262.53,93.49,54.62,61.38,0.325584814,18.5697656,5.339161,4.163837,86.2174,2.129056,10.444361,93.839624
4011958.928,4723571.186,-84.830929,35.895542,18171.34942,2968.20701,712.89,412.6,134.02,16.91,-1.207862143,24.7972303,22.434156,18.313168,168.457521,3.425549,66.197529,164.073614
3802068.611,4654646.895,-86.95769,36.071647,0,491294.5367,8210.21,1931.27,1901.14,4358.62,-10.6919821,1929.249021,288.006569,226.457068,4181.978469,68.028501,1504.992702,2273.668403
3714941.899,4560353.808,-88.098367,35.646932,5262.284272,190.28229,204.35,94.21,41.47,19.27,0.420241583,1.509078,3.127284,1.028998,31.518065,2.673557,7.950053,62.783963
3901823.975,4691464.531,-85.925336,36.022639,2601.491147,355.80723,199.63,74.97,39.78,7.18,-0.380177984,19.9978173,4.214949,4.685596,48.675274,0.699521,9.68605,67.913434
3763612.629,4659726.308,-87.284317,36.228672,10784.09195,1672.07578,508.66,160.15,106.75,40.4,-1.956733377,20.8796653,16.167697,16.120309,196.918453,4.005428,37.064812,193.965712
3559483.208,4554139.385,-89.544519,36.062099,6401.91368,2366.04731,405.6,142.74,71.23,91.77,0.913961909,12.8109797,25.647318,2.563363,250.379498,4.961383,25.477543,281.649638
3588661.749,4458992.51,-89.613343,35.261935,7424.49861,1156.52745,553.84,234.59,75.37,316.75,-0.818085721,19.8169581,24.273101,17.272736,226.701001,14.025369,42.977895,299.914449
3971262.191,4786034.536,-84.933411,36.472083,5007.2309,230.11355,201.49,85.21,31.09,1.21,0.372620974,4.8290113,2.803588,0.974211,13.304524,0.259909,3.02414,16.086452
3912327.883,4590185.125,-86.224553,35.25994,7741.357673,1476.00787,458.31,174.54,76.27,42.03,-1.710034442,27.0278217,20.718251,5.178654,190.319344,2.74372,50.699888,145.373485
3610727.482,4573720.77,-89.000445,36.057759,6984.727444,1563.66903,619.5,215.81,112.33,199.16,1.899245673,17.7063662,20.264159,9.187814,223.326215,4.218804,30.118255,302.114172
3845711.952,4559925.112,-86.927456,35.246546,7255.788638,418.01248,411.42,159.53,73.11,73.15,-0.296991734,13.6489205,27.764352,4.214858,124.308637,1.872576,13.841107,109.020109
4110194.493,4832510.504,-83.533497,36.332726,5369.826535,491.65663,248.96,98.31,53.02,1.88,0.527218602,12.1667191,7.621619,5.958548,53.012085,0.984525,10.705078,58.822934
4183396.693,4846786.105,-82.847823,36.181423,24738.16997,3451.29943,758.8,315.62,140.55,33.62,0.761384225,19.4462423,19.096186,5.550923,133.347545,2.639329,64.632637,201.824135
3956480.444,4614935.023,-85.742463,35.299468,8443.148096,164.22035,203.35,88.86,54.28,3.63,1.772078445,2.6507148,2.675605,1.303192,31.771562,0.608001,9.523101,51.304387
4140109.653,4823936.159,-83.31303,36.1715,10955.26581,11778.1315,607.96,211.99,139.19,56.3,3.128947744,77.4313808,19.177214,18.368963,279.121307,1.58557,35.147175,155.584996
4015497.528,4607407.334,-85.257638,35.058871,41629.09222,131651.7263,4146.87,1338.31,772.97,1768.75,-5.205648671,416.9274571,131.985069,127.805205,2139.797521,27.815889,575.527309,1700.221963
4136363.496,4870291.393,-83.149137,36.50528,2744.286522,59.26092,98.9,43.23,21.35,0.81,0.791707125,2.0348428,1.014138,0.581508,7.448914,0.128171,1.956869,8.874899
3654227.396,4491340.867,-88.899888,35.314512,6573.345132,316.26666,279.43,113.28,62.46,250.66,2.727986762,6.4255622,4.661014,5.235337,48.452304,3.257286,6.959689,109.321876
3722571.818,4484452.395,-88.30549,35.062539,8875.417182,783.18279,310.1,137.39,69.57,22.61,0.763494186,9.1319557,22.514114,1.35276,94.083706,2.793517,8.264698,108.664287
4159767.93,4859846.494,-82.993518,36.352645,15724.95306,3670.06863,661.02,268.95,115.29,16.58,2.04741995,13.6490511,7.750153,6.739076,155.716896,1.250445,18.4218,145.923429
3614764.505,4517741.955,-89.166021,35.627259,6111.054522,655.06478,318.35,107.54,67.16,291.98,2.493479791,19.3620744,4.217171,2.425968,86.360618,2.46715,9.283536,96.011216
3697311.4,4560789.925,-88.256597,35.703129,8089.194612,489.81601,305.32,107.83,56.88,41.97,1.17305723,5.8564664,4.417881,2.566599,70.478538,3.45628,14.266728,135.399211
3663184.081,4626965.631,-88.321783,36.296341,11974.2275,2811.26416,463.16,202.45,86.72,78.79,1.455664713,10.6048238,16.270368,4.844351,115.314955,3.679495,20.948392,112.216512
3751973.412,4609285.786,-87.581279,35.894934,11575.34623,295.71465,272.68,101.65,51.89,42.34,1.848512477,7.249554,4.741389,4.527837,44.51158,1.229839,13.854049,76.448966
3720140.545,4650837.41,-87.712072,36.298182,2772.611998,139.72299,148.9,64.38,27.15,16.61,0.729620805,2.0345752,1.979356,2.132072,34.649425,1.575859,13.623708,64.507209
3732054.836,4608319.329,-87.764936,35.948791,5434.24237,292.2574,255.22,100.86,34.99,10.65,-0.427708669,6.1312452,19.764432,2.157531,60.879072,2.947928,30.109842,103.496136
3908615.835,4730433.117,-85.71067,36.280513,3350.632275,154.54854,150.19,65.8,34.76,1.71,0.907805147,4.689395,4.768458,0.446631,22.577101,0.416669,4.229549,30.120063
4130967.046,4796271.085,-83.506689,36.01041,9479.644515,2069.90634,458.58,177.93,89.57,14.6,-1.161087302,23.4904621,19.411297,12.028925,133.623871,2.960655,33.633359,158.780699
4267495.292,4936245.304,-81.752362,36.499124,7180.46772,335.22779,226.66,120.42,48.78,13.84,0.37031964,7.8944681,6.165047,1.015353,47.322519,0.276042,5.083424,42.306052
4099837.95,4779683.034,-83.842299,35.999449,117014.64,195838.7315,5702.61,1720.32,922.27,1121.38,-18.66288562,525.300704,302.071755,148.843234,3636.877769,26.575982,701.347948,2313.137454
3552724.105,4598701.847,-89.445281,36.416814,596.4045536,93.50806,84.84,32.39,22.65,49.37,1.467053663,2.2250998,1.834618,1.744024,18.012226,1.39398,1.84623,33.608155
3553327.756,4508137.359,-89.765853,35.733704,10801.3194,1505.93788,444.28,141.28,85.42,300.53,4.344445284,16.2619802,8.361648,2.351938,160.47531,4.932891,10.094781,141.073943
3787123.206,4544960.524,-87.505372,35.315697,5724.441003,1189.50121,557.41,198.63,127.93,20.98,1.73847335,10.7955374,8.734944,6.924898,231.986385,3.53909,15.577964,169.207967
3767687.887,4571621.797,-87.58081,35.570377,2608.975488,111.51479,103.15,41.97,22.36,3.33,0.165113382,3.0457625,4.127126,1.041219,38.697586,0.78486,5.590163,42.03876
3865373.389,4558527.629,-86.758386,35.176025,11628.39805,790.07365,457.49,176.3,74.44,53.43,-1.161013858,14.2019189,23.612513,7.812859,131.905796,2.590694,22.210576,162.901146
4082362.2,4727832.016,-84.20431,35.694382,9490.295075,3976.59722,506.79,237.37,102,11.15,-2.638975913,68.9217515,17.405052,6.136798,193.076023,3.060777,30.810088,219.548824
4048742.874,4665841.122,-84.741914,35.367257,13556.42768,2790.95667,515.39,192.33,105.48,39.07,1.666074104,29.7731251,15.396889,10.349928,112.918,1.796344,16.903721,187.942263
3682809.575,4503273.131,-88.597397,35.319486,10209.81498,313.57908,359.98,142.9,79.79,34.57,1.025258179,7.0654877,14.151406,1.913062,85.04225,3.011086,9.91945,159.504651
3880699.028,4751572.696,-85.873804,36.522576,3567.986004,322.33123,203.91,61.76,44.5,0.79,-0.027265812,11.410862,5.48356,0.967971,57.811923,1.135218,8.754523,36.343065
3647730.615,4535151.016,-88.80164,35.660334,16507.57001,28471.83506,1401.41,458.31,274.91,1110.79,3.692793782,67.6442897,65.117657,37.077075,441.451658,13.619082,116.577289,601.095355
3961358.401,4590695.383,-85.792783,35.110216,6284.701626,466.76359,309.38,120.66,46.69,13.24,-0.151112936,5.4966698,8.078679,5.07237,148.605143,1.381431,23.714028,85.869065
3847148.085,4589909.615,-86.802018,35.460334,2101.918537,3586.31973,303.9,95.39,46.43,49.6,0.223139103,18.3572615,19.255411,4.893348,143.421483,1.704808,15.371677,99.634477
3829079.895,4588355.1,-86.968683,35.504793,11179.13426,8333.57714,882.37,271.79,145.17,193.62,-2.922871211,54.8214452,33.056452,33.99716,414.439875,6.71203,79.988734,398.267257
4035465.286,4681108.608,-84.796333,35.518308,8257.746207,186.07067,150.79,65.38,32.16,5.83,0.268660404,6.5073047,4.679422,1.351054,37.271317,1.074043,7.09569,34.472745
4098237.831,4679844.83,-84.260478,35.305193,15447.52332,809.92597,356.77,145.4,64.23,16.19,1.315634055,14.378625,6.770993,1.876842,67.799221,0.942075,8.904165,91.593974
3733192.455,4694525.129,-87.42554,36.578367,14660.82676,55966.54774,1905.48,378.73,352.85,801.59,-1.28241415,183.0507729,74.730564,43.386792,945.450566,17.394807,218.845152,573.911998
3902892.362,4585455.411,-86.325594,35.25517,2375.297326,97.50018,99.97,41.84,19.67,5.16,-0.686054777,2.7998973,3.990891,1.473824,33.188001,0.348408,5.355422,42.719649
4027691.35,4762396.752,-84.536913,36.11825,8466.1604,262.93052,237.67,93.05,49.19,19.64,0.950709903,2.8818108,4.161943,1.235239,37.100997,0.591895,9.576494,51.535947
3568672.352,4591598.264,-89.323321,36.316287,6797.232911,1596.85288,514.81,203.07,90.8,86.08,-0.447383578,19.019023,15.548055,3.601289,175.023073,3.796667,20.540495,247.46008
3951745.672,4765320.685,-85.189443,36.389195,4894.186441,425.81833,357.94,143.51,55.05,3.23,-0.015564454,8.966714,10.795717,1.089201,82.267228,0.906173,9.558488,96.018459
3741096.667,4561316.621,-87.858462,35.575184,2331.783004,38.28813,101.45,41.58,33.76,4.37,1.14820795,2.5257183,1.236388,0.361532,15.840597,0.700384,3.340471,19.61552
